StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,DistrictName,DistrictType,NCESDistrictID,County,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,NewCasesCombined,NewCasesStudents,NewCasesStaff,NewCasesUnknown,TwoWeekPeriodStaffStudentCasesCombined,TwoWeekPeriodCasesStudents,TwoWeekPeriodCasesStaff,CumulativeCasesCombined,CumulativeCasesStudents,CumulativeCasesStaff,CumulativeCasesUnknown,ActiveCasesStaff,ActiveCasesStudents,ActiveCasesUnknown,ActiveCasesCombined,NCESSchoolID1,NCESSchoolID2,NCESSchoolID3
Nevada,NV,School,No,Howard Hollingsworth Elementary,Regular school,320006000587,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,02/18/21,02/24/21,,,,,,,,7,0,7,,,,,,320006000587.0,,
Nevada,NV,School,No,Howard Hollingsworth Elementary,Regular school,320006000587,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,02/25/21,03/03/21,,,,,,,,7,0,7,,,,,,320006000587.0,,
Nevada,NV,School,No,Howard Hollingsworth Elementary,Regular school,320006000587,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,03/04/21,03/10/21,,,,,,,,8,0,8,,,,,,320006000587.0,,
Nevada,NV,School,No,Howard Hollingsworth Elementary,Regular school,320006000587,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,03/11/21,03/17/21,,,,,,,,8,0,8,,,,,,320006000587.0,,
Nevada,NV,School,No,Howard Hollingsworth Elementary,Regular school,320006000587,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,03/25/21,03/31/21,,,,,,,,8,0,8,,,,,,320006000587.0,,
Nevada,NV,School,No,Howard Hollingsworth Elementary,Regular school,320006000587,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/01/21,04/07/21,,,,,,,,8,0,8,,,,,,320006000587.0,,
Nevada,NV,School,No,Howard Hollingsworth Elementary,Regular school,320006000587,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/08/21,04/14/21,,,,,,,,8,0,8,,,,,,320006000587.0,,
Nevada,NV,School,No,Howard Hollingsworth Elementary,Regular school,320006000587,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/15/21,04/21/21,,,,,,,,8,0,8,,,,,,320006000587.0,,
Nevada,NV,School,No,Howard Hollingsworth Elementary,Regular school,320006000587,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/22/21,04/28/21,,,,,,,,8,0,8,,,,,,320006000587.0,,
Nevada,NV,School,No,Howard Hollingsworth Elementary,Regular school,320006000587,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/29/21,05/05/21,,,,,,,,8,0,8,,,,,,320006000587.0,,
Nevada,NV,School,No,Howard Hollingsworth Elementary,Regular school,320006000587,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/06/21,05/12/21,,,,,,,,8,0,8,,,,,,320006000587.0,,
Nevada,NV,School,No,Howard Hollingsworth Elementary,Regular school,320006000587,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/13/21,05/19/21,,,,,,,,8,0,8,,,,,,320006000587.0,,
Nevada,NV,School,No,Howard Hollingsworth Elementary,Regular school,320006000587,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/20/21,05/26/21,,,,,,,,8,0,8,,,,,,320006000587.0,,
Nevada,NV,School,No,Howard Hollingsworth Elementary,Regular school,320006000587,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/27/21,06/02/21,,,,,,,,8,0,8,,,,,,320006000587.0,,
Nevada,NV,School,No,Howard Hollingsworth Elementary,Regular school,320006000587,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/03/21,06/09/21,,,,,,,,8,0,8,,,,,,320006000587.0,,
Nevada,NV,School,No,Howard Hollingsworth Elementary,Regular school,320006000587,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/10/21,06/16/21,,,,,,,,8,0,8,,,,,,320006000587.0,,
Nevada,NV,School,No,Howard Hollingsworth Elementary,Regular school,320006000587,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/17/21,06/23/21,,,,,,,,9,0,9,,,,,,320006000587.0,,
Nevada,NV,School,No,Howard Hollingsworth Elementary,Regular school,320006000587,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/24/21,06/30/21,,,,,,,,9,0,9,,,,,,320006000587.0,,
Nevada,NV,School,No,Huffaker Elementary,Regular school,320048000222,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,11/26/20,12/02/20,,,,,,,,1,0,1,,,,,,320048000222.0,,
Nevada,NV,School,No,Huffaker Elementary,Regular school,320048000222,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,12/10/20,12/16/20,,,,,,,,1,0,1,,,,,,320048000222.0,,
Nevada,NV,School,No,Huffaker Elementary,Regular school,320048000222,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,01/07/21,01/13/21,,,,,,,,1,0,1,,,,,,320048000222.0,,
Nevada,NV,School,No,Huffaker Elementary,Regular school,320048000222,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,01/14/21,01/20/21,,,,,,,,4,3,1,,,,,,320048000222.0,,
Nevada,NV,School,No,Huffaker Elementary,Regular school,320048000222,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,01/21/21,01/27/21,,,,,,,,4,3,1,,,,,,320048000222.0,,
Nevada,NV,School,No,Huffaker Elementary,Regular school,320048000222,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,01/28/21,02/03/21,,,,,,,,4,3,1,,,,,,320048000222.0,,
Nevada,NV,School,No,Huffaker Elementary,Regular school,320048000222,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,02/11/21,02/17/21,,,,,,,,4,3,1,,,,,,320048000222.0,,
Nevada,NV,School,No,Huffaker Elementary,Regular school,320048000222,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,02/18/21,02/24/21,,,,,,,,4,3,1,,,,,,320048000222.0,,
Nevada,NV,School,No,Huffaker Elementary,Regular school,320048000222,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/04/21,03/10/21,,,,,,,,4,3,1,,,,,,320048000222.0,,
Nevada,NV,School,No,Huffaker Elementary,Regular school,320048000222,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/11/21,03/17/21,,,,,,,,4,3,1,,,,,,320048000222.0,,
Nevada,NV,School,No,Huffaker Elementary,Regular school,320048000222,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/18/21,03/24/21,,,,,,,,5,3,2,,,,,,320048000222.0,,
Nevada,NV,School,No,Huffaker Elementary,Regular school,320048000222,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/25/21,03/31/21,,,,,,,,5,3,2,,,,,,320048000222.0,,
Nevada,NV,School,No,Huffaker Elementary,Regular school,320048000222,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/01/21,04/07/21,,,,,,,,5,3,2,,,,,,320048000222.0,,
Nevada,NV,School,No,Huffaker Elementary,Regular school,320048000222,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/08/21,04/14/21,,,,,,,,5,3,2,,,,,,320048000222.0,,
Nevada,NV,School,No,Huffaker Elementary,Regular school,320048000222,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/22/21,04/28/21,,,,,,,,5,3,2,,,,,,320048000222.0,,
Nevada,NV,School,No,Huffaker Elementary,Regular school,320048000222,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/29/21,05/05/21,,,,,,,,5,3,2,,,,,,320048000222.0,,
Nevada,NV,School,No,Huffaker Elementary,Regular school,320048000222,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,05/13/21,05/19/21,,,,,,,,5,3,2,,,,,,320048000222.0,,
Nevada,NV,School,No,Huffaker Elementary,Regular school,320048000222,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,05/27/21,06/02/21,,,,,,,,5,3,2,,,,,,320048000222.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,10/01/20,10/07/20,,,,,,,,1,1,0,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,10/08/20,10/14/20,,,,,,,,1,1,0,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,10/15/20,10/21/20,,,,,,,,1,1,0,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,10/22/20,10/28/20,,,,,,,,1,1,0,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,10/29/20,11/04/20,,,,,,,,1,1,0,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,11/12/20,11/18/20,,,,,,,,1,1,0,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,11/19/20,11/25/20,,,,,,,,2,1,1,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,11/26/20,12/02/20,,,,,,,,2,1,1,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,12/10/20,12/16/20,,,,,,,,2,1,1,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,01/07/21,01/13/21,,,,,,,,4,2,2,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,01/14/21,01/20/21,,,,,,,,5,2,3,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,01/21/21,01/27/21,,,,,,,,5,2,3,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,01/28/21,02/03/21,,,,,,,,5,2,3,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,02/11/21,02/17/21,,,,,,,,5,2,3,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,02/18/21,02/24/21,,,,,,,,5,2,3,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/04/21,03/10/21,,,,,,,,5,2,3,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/11/21,03/17/21,,,,,,,,5,2,3,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/18/21,03/24/21,,,,,,,,6,2,4,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/25/21,03/31/21,,,,,,,,7,3,4,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/01/21,04/07/21,,,,,,,,7,3,4,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/08/21,04/14/21,,,,,,,,7,3,4,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/22/21,04/28/21,,,,,,,,8,4,4,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/29/21,05/05/21,,,,,,,,9,5,4,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,05/13/21,05/19/21,,,,,,,,9,5,4,,,,,,320048000223.0,,
Nevada,NV,School,No,Hunter Lake Elementary,Regular school,320048000223,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,05/27/21,06/02/21,,,,,,,,9,5,4,,,,,,320048000223.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,10/01/20,10/07/20,,,,,,,,1,1,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,10/08/20,10/14/20,,,,,,,,1,1,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,10/15/20,10/21/20,,,,,,,,1,1,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,10/22/20,10/28/20,,,,,,,,1,1,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,10/29/20,11/04/20,,,,,,,,1,1,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,11/12/20,11/18/20,,,,,,,,1,1,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,11/19/20,11/25/20,,,,,,,,1,1,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,11/26/20,12/02/20,,,,,,,,1,1,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,12/10/20,12/16/20,,,,,,,,1,1,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,01/07/21,01/13/21,,,,,,,,1,1,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,01/14/21,01/20/21,,,,,,,,1,1,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,01/21/21,01/27/21,,,,,,,,1,1,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,01/28/21,02/03/21,,,,,,,,2,2,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,02/11/21,02/17/21,,,,,,,,2,2,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,02/18/21,02/24/21,,,,,,,,2,2,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/04/21,03/10/21,,,,,,,,2,2,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/11/21,03/17/21,,,,,,,,2,2,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/18/21,03/24/21,,,,,,,,2,2,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/25/21,03/31/21,,,,,,,,2,2,0,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/01/21,04/07/21,,,,,,,,3,2,1,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/08/21,04/14/21,,,,,,,,4,3,1,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/22/21,04/28/21,,,,,,,,4,3,1,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/29/21,05/05/21,,,,,,,,5,3,2,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,05/13/21,05/19/21,,,,,,,,6,3,3,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline Elementary,Regular school,320048000224,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,05/27/21,06/02/21,,,,,,,,6,3,3,,,,,,320048000224.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,10/22/20,10/28/20,,,,,,,,1,1,0,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,10/29/20,11/04/20,,,,,,,,1,1,0,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,11/12/20,11/18/20,,,,,,,,1,1,0,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,11/19/20,11/25/20,,,,,,,,1,1,0,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,11/26/20,12/02/20,,,,,,,,1,1,0,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,12/10/20,12/16/20,,,,,,,,1,1,0,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,01/07/21,01/13/21,,,,,,,,1,1,0,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,01/14/21,01/20/21,,,,,,,,1,1,0,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,01/21/21,01/27/21,,,,,,,,4,4,0,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,01/28/21,02/03/21,,,,,,,,5,4,1,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,02/11/21,02/17/21,,,,,,,,5,4,1,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,02/18/21,02/24/21,,,,,,,,6,5,1,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/04/21,03/10/21,,,,,,,,6,5,1,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/11/21,03/17/21,,,,,,,,6,5,1,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/18/21,03/24/21,,,,,,,,8,7,1,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/25/21,03/31/21,,,,,,,,8,7,1,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/01/21,04/07/21,,,,,,,,9,8,1,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/08/21,04/14/21,,,,,,,,9,8,1,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/22/21,04/28/21,,,,,,,,9,8,1,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/29/21,05/05/21,,,,,,,,11,10,1,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,05/13/21,05/19/21,,,,,,,,11,10,1,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline High School,Regular school,320048000225,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,05/27/21,06/02/21,,,,,,,,11,10,1,,,,,,320048000225.0,,
Nevada,NV,School,No,Incline Middle School,Regular school,320048000318,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,01/28/21,02/03/21,,,,,,,,1,1,0,,,,,,320048000318.0,,
Nevada,NV,School,No,Incline Middle School,Regular school,320048000318,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,02/11/21,02/17/21,,,,,,,,1,1,0,,,,,,320048000318.0,,
Nevada,NV,School,No,Incline Middle School,Regular school,320048000318,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,02/18/21,02/24/21,,,,,,,,1,1,0,,,,,,320048000318.0,,
Nevada,NV,School,No,Incline Middle School,Regular school,320048000318,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/04/21,03/10/21,,,,,,,,1,1,0,,,,,,320048000318.0,,
Nevada,NV,School,No,Incline Middle School,Regular school,320048000318,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/11/21,03/17/21,,,,,,,,1,1,0,,,,,,320048000318.0,,
Nevada,NV,School,No,Incline Middle School,Regular school,320048000318,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/18/21,03/24/21,,,,,,,,2,1,1,,,,,,320048000318.0,,
Nevada,NV,School,No,Incline Middle School,Regular school,320048000318,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,03/25/21,03/31/21,,,,,,,,2,1,1,,,,,,320048000318.0,,
Nevada,NV,School,No,Incline Middle School,Regular school,320048000318,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/01/21,04/07/21,,,,,,,,2,1,1,,,,,,320048000318.0,,
Nevada,NV,School,No,Incline Middle School,Regular school,320048000318,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/08/21,04/14/21,,,,,,,,2,1,1,,,,,,320048000318.0,,
Nevada,NV,School,No,Incline Middle School,Regular school,320048000318,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/22/21,04/28/21,,,,,,,,3,1,2,,,,,,320048000318.0,,
Nevada,NV,School,No,Incline Middle School,Regular school,320048000318,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,04/29/21,05/05/21,,,,,,,,4,2,2,,,,,,320048000318.0,,
Nevada,NV,School,No,Incline Middle School,Regular school,320048000318,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,05/13/21,05/19/21,,,,,,,,4,2,2,,,,,,320048000318.0,,
Nevada,NV,School,No,Incline Middle School,Regular school,320048000318,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district,3200480,,Weekly,05/27/21,06/02/21,,,,,,,,4,2,2,,,,,,320048000318.0,,
Nevada,NV,School,No,Independence Valley Elementary School,Regular school,320012000131,ELKO COUNTY SCHOOL DISTRICT,Regular local school district,3200120,,Weekly,11/12/20,11/18/20,,,,,,,,0,0,0,,,,,,320012000131.0,,
Nevada,NV,School,No,Indian Springs Middle School,Regular school,320006000699,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,02/11/21,02/17/21,,,,,,,,1,0,1,,,,,,320006000699.0,,
