StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,DistrictName,DistrictType,NCESDistrictID,County,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,NewCasesCombined,NewCasesStudents,NewCasesStaff,NewCasesUnknown,TwoWeekPeriodStaffStudentCasesCombined,TwoWeekPeriodCasesStudents,TwoWeekPeriodCasesStaff,CumulativeCasesCombined,CumulativeCasesStudents,CumulativeCasesStaff,CumulativeCasesUnknown,ActiveCasesStaff,ActiveCasesStudents,ActiveCasesUnknown,ActiveCasesCombined
Kansas,KS,School,No,Derby Middle School,Regular school,200546002079,,Regular local school district,2005460,,Biweekly,11/11/20,11/25/20,9,,,,,,,,,,,,,,
Kansas,KS,School,No,Dodge City High School,Regular school,200558001095,,Regular local school district,2005580,,Biweekly,11/04/20,11/18/20,18,,,,,,,,,,,,,,
Kansas,KS,School,No,Dodge City High School,Regular school,200558001095,,Regular local school district,2005580,,Biweekly,11/11/20,11/25/20,7,,,,,,,,,,,,,,
Kansas,KS,School,No,Dodge City High School,Regular school,200558001095,,Regular local school district,2005580,,Biweekly,11/18/20,12/02/20,6,,,,,,,,,,,,,,
Kansas,KS,School,No,Dodge City High School,Regular school,200558001095,,Regular local school district,2005580,,Biweekly,12/02/20,12/16/20,5,,,,,,,,,,,,,,
Kansas,KS,School,No,Dodge City Middle School,Regular school,200558001094,,Regular local school district,2005580,,Biweekly,11/04/20,11/18/20,5,,,,,,,,,,,,,,
Kansas,KS,School,No,Dodge City Middle School,Regular school,200558001094,,Regular local school district,2005580,,Biweekly,11/18/20,12/02/20,5,,,,,,,,,,,,,,
Kansas,KS,School,No,Eudora High School,Regular school,200609000542,,Regular local school district,2006090,,Biweekly,11/04/20,11/18/20,8,,,,,,,,,,,,,,
Kansas,KS,School,No,Faris Elementary School,Regular school,200762000531,,Regular local school district,2007620,,Biweekly,10/28/20,11/11/20,5,,,,,,,,,,,,,,
Kansas,KS,School,No,Fort Scott High School,Regular school,200618000148,,Regular local school district,2006180,,Biweekly,11/04/20,11/18/20,7,,,,,,,,,,,,,,
Kansas,KS,School,No,Girard High School,Regular school,200648000193,,Regular local school district,2006480,,Biweekly,11/18/20,12/02/20,5,,,,,,,,,,,,,,
Kansas,KS,School,No,Hillsboro High School,Regular school,200729000961,,Regular local school district,2007290,,Biweekly,04/14/21,04/28/21,11,,,,,,,,,,,,,,
Kansas,KS,School,No,Hillsboro High School,Regular school,200729000961,,Regular local school district,2007290,,Biweekly,04/21/21,05/05/21,18,,,,,,,,,,,,,,
